Level,Sentence,level_id,tense ,tense_id
B1,The building was empty. Now he was frightened,2,past simple passive,22
B1,My whole body is in pain. It's frightening,2,present simple,15
B1,I need a packet of frozen peas for the meal tonight,2,present simple,15
B1,Sometimes the spring rolls are fried,2,present simple passive,14
B1,They use less fuel than other vehicles,2,present simple,15
B1,We're offering proper training with fully-qualified instructors,2,present continuous,11
B1,I like to have fun,2,present simple,15
B1,Do you know any funny jokes? / A funny thing happened to me on the way to work,2,present simple,15
B1,Do plenty of gentle exercise; like walking,2,present simple,15
B1,People worry they might catch germs if they shake somebody's hand,2,present simple,15
B1,You get divorced only if your marriage goes wrong,2,present simple,15
B1,We're getting married this year,2,present continuous,11
B1,She wants to go to university,2,present simple,15
B1,My grades in literature and languages weren't great,2,past simple,23
B1,Why don't you go online to book the hotel,2,present simple,15
B1,Do you play golf,2,present simple,15
B1,Is global warming really happening,2,present simple,15
B1,The global economy has become unstable,2,present perfect,13
B1,I want to give up smoking,2,present simple,15
B1,Will you be at my graduation ceremony,2,future simple,7
B1,Buses are greener than in the past,2,present simple,15
B1,How much do you know about international greetings,2,present simple,15
B1,What do you do when you greet a friend,2,present simple,15
B1,Do you usually take a guidebook on holiday,2,present simple,15
B1,He wants children to grow up to have a positive relationship with nature,2,present simple,15
B1,I think he's feeling guilty about not going to the party,2,present simple,15
B1,I sometimes go to the gym after work,2,present simple,15
B1,He welcomed me with a smile and a handshake,2,past simple,23
B1,If something good happens to me; it's because I deserve it,2,present simple,15
B1,She's a very hard-working person and works long hours,2,present simple,15
B1,We want to have children,2,present simple,15
B1,Put your headphones on to listen to your music,2,present simple,15
B1,They both work in health care,2,present simple,15
B1,It's important to look after your health and keep fit,2,present simple,15
B1,This box is really heavy,2,present simple,15
B1,There are lots of herbs in this stew,2,present simple,15
B1,Right now there is only one high-speed Maglev system in the world,2,present simple,15
B1,How much will it cost to hire a car for a week,2,present simple,15
B1,My favourite subject was history,2,past simple,23
B1,This is lovely home-made jam,2,present simple,15
B1,Make sure you do your homework before supper,2,present simple,15
B1,Mia's an honest person; she always tells the truth,2,present simple,15
B1,The tagine has some honey in it so it tastes quite sweet,2,present simple,15
B1,I love this hot weather,2,present simple,15
B1,They are doing a house swap with a family in the United States,2,present continuous,11
B1,Felix is house-sitting for a friend,2,present continuous,11
B1,Huang Qingjun takes photos of people outside their homes with their household possessions,2,present simple,15
B1,I'm going to do the housework after lunch,2,present simple,15
B1,They hug each other when they greet good friends,2,present simple,15
B1,I hate this humid weather,2,present simple,15
B1,They do a lot to try and fight world hunger and poverty,2,present simple,15
B1,Did you hear about the hurricane off the Mexican coast,2,present simple,15
B1,She uses her imagination to come up with some great ideas,2,present simple,15
B1,She's a bit impatient. She doesn't like waiting for things,2,present simple,15
B1,I think it's a bit impolite to say that,2,present simple,15
B1,It was impossible to sleep because it was so hot,2,present simple,15
B1,If you get it wrong; you might give a bad impression,2,present simple,15
B1,I think he's in his late twenties,2,present simple,15
B1,A lot of people retire in their sixties,2,present simple,15
B1,She's in a good mood,2,present simple,15
B1,It's easy to make mistakes if you do things in a hurry,2,present simple,15
B1,He never tidies his desk. It's always in a mess,2,present simple,15
B1,Do you book your holidays far in advance,2,present simple,15
B1,The assistant manager's in charge of the hotel while the manager's away,2,present simple,15
B1,There isn't time to explain the plan in detail now,2,present simple,15
B1,I'm in the middle of doing something at the moment,2,present continuous,11
B1,If I'm late again; I'll be in trouble with the boss,2,present simple,15
B1,We sometimes play cards indoors,2,present simple,15
B1,He is famous for rebuilding the Thai silk industry,2,present continuous,11
B1,You usually do this greeting in an informal situation,2,present simple,15
B1,We need to buy our travel insurance before we go on holiday,2,present simple,15
B1,My idea to change the world is to spend more money on developing drugs that can make us more intelligent,2,present simple,15
B1,They ran into the garden,2,past simple,23
B1,I'm an introvert. I find it easier to express myself in writing than speaking,2,present simple,15
B1,This changed in the 1850s with the invention of powerful printing presses,2,past simple,23
B1,Who was the inventor of the light bulb,2,past simple,23
B1,Who usually does the ironing,2,present simple,15
B1,I want to talk to you about global issues,2,present simple,15
B1,I'm pleased I did IT at school. I love working with computers,2,present simple,15
B1,Could you buy a jar of olives when you're at the supermarket; please,2,present simple,15
B1,Martha works as a judge,2,present simple,15
B1,Everybody shouted and jumped up and down,2,past simple,23
B1,Definitely don't eat any junk food; like crisps,2,present simple,15
B1,He does karate most days,2,present simple,15
B1,They kiss three times,2,present simple,15
B1,He landed safely,2,past simple,23
B1,He's a scientist and works in a laboratory,2,present simple,15
B1,This tagine is made with pieces of lamb,2,present simple passive,14
B1,It's a kind of stew,2,present simple,15
B1,This is difficult to carry; it's quite large,2,present simple,15
B1,I was really good at languages at school. I speak three languages now,2,present simple,15
B1,I'm a last-minute person and never book my holidays in advance,2,present simple,15
B1,I try not to go to bed late during the week,2,present simple,15
B1,She works for a law firm,2,present simple,15
B1,I want to learn to swim,2,present simple,15
B1,His learning skills are very good. I think he's the best in the class,2,present simple,15
B1,This seat's made of leather,2,past simple,23
B1,She decided to leave home. / I leave school this year,2,present simple,15
B1,I've left some cake for you,2,present perfect,13
B1,We took a left turn instead of right,2,past simple,23
B1,Have you lent money to someone in the last month,2,present simple,15
B1,Are you going to have a lie-in on Sunday,2,present simple,15
B1,Can you help me lift the new TV out of its box,2,present simple,15
B1,Thomas Edison is famous for inventing the light bulb,2,present continuous,11
B1,There is going to be some light snow this evening,2,present simple,15
B1,Did you see the lightning last night,2,present simple,15
B1,In 2045; the line will extend to Osaka,2,future simple,7
B1,She's got very thin lips,2,present simple,15
B1,Did you study literature at school,2,present simple,15
B1,Do you live with your partner,2,present simple,15
B1,The nightlife is lively,2,present simple,15
B1,He visited one location where a couple had to move house,2,present simple,15
B1,Make sure you log out when you have finished,2,present simple,15
B1,We'll have a look at it back at the hotel,2,future simple,7
B1,I hate it when people speak loudly on their mobile phones,2,present simple,15
B1,Where can we leave our luggage,2,future simple,7
B1,The main roads are very busy in our town,2,present simple,15
B1,I always start the day by making a to-do list,2,present continuous,11
B1,She is making plans for her future,2,present continuous,11
B1,We sometimes go out for a meal,2,present simple,15
B1,I work in medical research at the university,2,present simple,15
B1,Here's a copy of my medical certificate,2,present simple,15
B1,I think that regular physical exercise can help to improve your mental health,2,present simple,15
B1,It's made of metal,2,present perfect,13
