Level,Sentence,level_id,tense,tense_id
A2,One way to think about mental health is by looking at how well a person lives .,1,present simple,15
B1,Pius V died on 1 May 1572 of what is believed to be cancer .,2,present simple,15
A2,Bald eagles become adults when they are four or five years old .,1,present simple,15
B1,Both at the server and the user level ; Discord allows users to connect these to their Twitch . tv or other gaming service account .,2,present simple,15
B1,Discord allows users to connect to their account to their Twitch . tv .,2,present simple,15
B1,This system is found in most fish ; including sharks .,2,present simple passive,14
A2,There are many churches and historical buildings .,1,present simple,15
B1,It was discovered around 6000 BC that wheat seeds could be crushed between simple millstones to make flour .,2,present simple,15
B1,This plant is adaptable and easy to grow .,2,present simple,15
B1,A large number of settlers arrived in the 1850s and 1860s .,2,past simple,23
B1,Visibility less than 100 m is often called zero .,2,present simple passive,14
B1,Visibility of less than 100 m is usually reported as zero .,2,present simple passive,14
B1,Oxygen is the most common element by mass on Earth .,2,present simple,15
B1,By the morning of Friday ; July 21 ; the fire had been reported at 74;083 acres at 15 % containment .,2,past perfect passive,20
A2,Very little is known about how long they live .,1,present simple,15
A2,Very little is known of the species ' lifespan .,1,present simple passive,14
A2,There were two phases to the operation .,1,past simple,23
A2,There were two parts to the operation .,1,past simple,23
B1,The unit deals with many water issues in industry and mining .,2,present simple,15
B1,The unit deals with cross disciplinary water issues relating to industry and mining .,2,present continuous,11
B1,The executive in a legal system serves as the center of political authority of the State .,2,present simple,15
B1,Critics commented on the film 's misleading advertisement campaign .,2,past simple,23
B1,Reviewers criticized the film 's advertisement campaign .,2,past simple,23
B1,The first movement is written in sonata form .,2,present simple passive,14
B1,However ; during the 20th century the river got worse .,2,past simple,23
B1,A person 's speaking vocabulary is all the words they use in speech .,2,present simple,15
B1,The vocabulary a person uses is all the words that person knows and uses .,2,present simple,15
B1,More detail on the health of the drive may be obtained by examining the S. M. A. R. T. Attributes .,2,future simple passive,6
B1,The 1880 census found the population of the United States to be 50;189;209 .,2,present simple,15
A2,Credits taken from album notes .,1,past simple,23
B1,Credits are adapted from the album 's liner notes .,2,present simple passive,14
B1,The regular season ends in the middle of April .,2,present simple,15
A2,Around the middle of April ; the regular season ends .,1,present simple,15
B1,On Friday ; drivers had a 45 - minute free practice session and a 30 - minute qualifying session .,2,present simple,15
B1,In more recent years ; many projects have attempted to bridge the gap in our knowledge caused by the Zone of Avoidance .,2,present simple,15
B1,During December to March ; the lake turns to a vibrant cobalt blue color .,2,present simple,15
B1,In 2007 ; Rose suffered a stroke that left him with speech and movement difficulties .,2,past simple,23
B1,The planes ; with many damaged aircraft ; landed on their carriers between 12 : 50 and 14 : 30 .,2,past simple,23
A2,The middlegame is the part of the game after most pieces have been developed .,1,present simple,15
B1,The middlegame is the part of the game which starts after the opening .,2,present simple,15
A2,Since 2002 ; he was also foreign trade advisers of France .,1,past simple,23
A2,Since 2002 ; he has also been an adviser of France .,1,present perfect,13
A2,The upper side of the wings is a dark reddish - brown color .,1,present simple,15
B1,Sexual reproduction first appeared about a billion years ago .,2,past simple,23
B1,Air cooling is making the temperature of an object lower using air .,2,present continuous,11
B1,Polo is not always played on ponies .,2,present simple passive,14
A2,Nomads keep moving for different reasons .,1,present simple,15
B1,The specimen was probably not fully grown at the time of its death .,2,past simple passive,22
B1,Costa Rica developed high literacy rates and education levels .,2,past simple,23
B1,Costa Rica has developed high education levels .,2,present perfect,13
B1,In order to make it possible for all the Form 3 students to study as Form 4 in the school ; the school changed the class structure .,2,present simple,15
B1,The following artists spent the most weeks at number one on the chart during the 2000s .,2,past simple,23
A2,The following artists achieved four or more number-one hits during the 2000s .,1,past simple,23
B1,Hopes that the ballet would be ready in May were dashed .,2,present simple,15
B1,Hopes that the ballet would be ready in May were dashed and the opening night was postponed several times .,2,present simple,15
B1,In July 2010 ; it was announced that casting had begun for a second season .,2,present simple,15
B1,The libretto is not always written before the music .,2,present simple passive,14
B1,Strategic bombing was an idea first tried in World War I .,2,past simple passive,22
B1,Strategic bombing was used in World War I ; though it was not understood in its present form .,2,past simple,23
A2,This situation almost happened again in 2004 .,1,past simple,23
A2,There are many different versions of this song .,1,present simple,15
B1,There are many different versions of the lyrics to the song .,2,present simple,15
B1,The sea ; characterized by severe climate ; is frozen over most of the year .,2,present simple passive,14
A2,By 1600 ; rockets were being used in some parts of Europe .,1,present simple,15
A2,A fully grown adult is about 1.8 m length and weighs 90 -.,1,present simple,15
A2,An adult is about 1.8 m in length and weighs 90 - 120 kg .,1,present simple,15
B1,Today ; the local economy is mostly shopping and handcraft ; with the largest employer being a clothing maker .,2,present continuous,11
B1,There should be multiple ways of sending emergency information so that if one does not work ; the others might .,2,present simple,15
B1,There should be multiple means of delivering emergency information so that if one fails ; others may get through .,2,present simple,15
